citySeattle,image113,edge
model,image114,edge
tagPerson,bbox1540,edge
bbox1540,image114,edge
tagPerson,bbox1541,edge
bbox1541,image114,edge
tagPerson,bbox1542,edge
bbox1542,image114,edge
tagPerson,bbox1543,edge
bbox1543,image114,edge
tagHuman,bbox1544,edge
bbox1544,image114,edge
tagPerson,bbox1545,edge
bbox1545,image114,edge
tagPerson,bbox1546,edge
bbox1546,image114,edge
tagPerson,bbox1547,edge
bbox1547,image114,edge
tagPerson,bbox1548,edge
bbox1548,image114,edge
tagPerson,bbox1549,edge
bbox1549,image114,edge
tagNature,bbox1550,edge
bbox1550,image114,edge
tagOutdoors,bbox1551,edge
bbox1551,image114,edge
tagPiste,bbox1552,edge
bbox1552,image114,edge
tagSports,bbox1553,edge
bbox1553,image114,edge
tagSnow,bbox1554,edge
bbox1554,image114,edge
tagSport,bbox1555,edge
bbox1555,image114,edge
tagPerson,bbox1556,edge
bbox1556,image114,edge
tagPerson,bbox1557,edge
bbox1557,image114,edge
tagSki,bbox1558,edge
bbox1558,image114,edge
tagPerson,bbox1559,edge
bbox1559,image114,edge
tagPerson,bbox1560,edge
bbox1560,image114,edge
tagPerson,bbox1561,edge
bbox1561,image114,edge
tagSki,bbox1562,edge
bbox1562,image114,edge
tagSki,bbox1563,edge
bbox1563,image114,edge
bbox1543,bbox1540,relationships,540,next to
bbox1542,bbox1540,relationships,541,next to
bbox1541,bbox1543,relationships,542,next to
bbox1542,bbox1543,relationships,543,next to
bbox1541,bbox1540,relationships,544,next to
bbox1542,bbox1540,relationships,545,behind
bbox1543,bbox1541,relationships,546,next to
bbox1541,bbox1542,relationships,547,next to
bbox1542,bbox1541,relationships,548,next to
bbox1540,bbox1543,relationships,549,next to
country,state of,edge
state of,city of,edge
city of,image114,edge
modelXT1575,image115,edge
tagPerson,bbox1564,edge
bbox1564,image115,edge
tagPerson,bbox1565,edge
bbox1565,image115,edge
tagHuman,bbox1566,edge
bbox1566,image115,edge
tagApparel,bbox1567,edge
bbox1567,image115,edge
tagClothing,bbox1568,edge
bbox1568,image115,edge
tagOutdoors,bbox1569,edge
bbox1569,image115,edge
tagNature,bbox1570,edge
bbox1570,image115,edge
tagMountain,bbox1571,edge
bbox1571,image115,edge
tagMountain Range,bbox1572,edge
bbox1572,image115,edge
tagSleeve,bbox1573,edge
bbox1573,image115,edge
country,state of,edge
state of,city of,edge
city of,image115,edge
model,image116,edge
tagPlant,bbox1574,edge
bbox1574,image116,edge
tagFood,bbox1575,edge
bbox1575,image116,edge
country,state of,edge
state of,city of,edge
city of,image116,edge
modelXT1575,image117,edge
tagPerson,bbox1576,edge
bbox1576,image117,edge
tagSki,bbox1577,edge
bbox1577,image117,edge
tagSki,bbox1578,edge
bbox1578,image117,edge
tagPerson,bbox1579,edge
bbox1579,image117,edge
tagTrees,bbox1580,edge
bbox1580,image117,edge
tagPants,bbox1581,edge
bbox1581,image117,edge
tagSkis,bbox1582,edge
bbox1582,image117,edge
tagNature,bbox1583,edge
bbox1583,image117,edge
tagOutdoors,bbox1584,edge
bbox1584,image117,edge
tagHuman,bbox1585,edge
bbox1585,image117,edge
tagPerson,bbox1586,edge
bbox1586,image117,edge
tagSnow,bbox1587,edge
bbox1587,image117,edge
tagSport,bbox1588,edge
bbox1588,image117,edge
tagSports,bbox1589,edge
bbox1589,image117,edge
tagPiste,bbox1590,edge
bbox1590,image117,edge
tagSkiing,bbox1591,edge
bbox1591,image117,edge
tagMountain,bbox1592,edge
bbox1592,image117,edge
bbox1581,bbox1579,relationships,550,on
bbox1580,bbox1579,relationships,551,behind
bbox1579,bbox1581,relationships,552,wear
bbox1579,bbox1580,relationships,553,in the front of
bbox1582,bbox1581,relationships,554,below
bbox1579,bbox1582,relationships,555,wear
bbox1582,bbox1579,relationships,556,under
bbox1581,bbox1582,relationships,557,above
bbox1579,bbox1581,relationships,558,has
bbox1579,bbox1582,relationships,559,on
country,state of,edge
state of,city of,edge
city of,image117,edge
modelHTC One,image118,edge
tagPerson,bbox1593,edge
bbox1593,image118,edge
tagPerson,bbox1594,edge
bbox1594,image118,edge
tagFace,bbox1595,edge
bbox1595,image118,edge
tagPerson,bbox1596,edge
bbox1596,image118,edge
tagPerson,bbox1597,edge
bbox1597,image118,edge
tagHat,bbox1598,edge
bbox1598,image118,edge
tagPants,bbox1599,edge
bbox1599,image118,edge
tagMountain,bbox1600,edge
bbox1600,image118,edge
tagPerson,bbox1601,edge
bbox1601,image118,edge
tagPerson,bbox1602,edge
bbox1602,image118,edge
tagHuman,bbox1603,edge
bbox1603,image118,edge
tagOutdoors,bbox1604,edge
bbox1604,image118,edge
tagFootwear,bbox1605,edge
bbox1605,image118,edge
tagShoe,bbox1606,edge
bbox1606,image118,edge
tagClothing,bbox1607,edge
bbox1607,image118,edge
tagApparel,bbox1608,edge
bbox1608,image118,edge
tagPlant,bbox1609,edge
bbox1609,image118,edge
tagTree,bbox1610,edge
bbox1610,image118,edge
tagNature,bbox1611,edge
bbox1611,image118,edge
tagWilderness,bbox1612,edge
bbox1612,image118,edge
tagVegetation,bbox1613,edge
bbox1613,image118,edge
tagAbies,bbox1614,edge
bbox1614,image118,edge
tagFir,bbox1615,edge
bbox1615,image118,edge
tagHelmet,bbox1616,edge
bbox1616,image118,edge
bbox1599,bbox1596,relationships,560,on
bbox1600,bbox1597,relationships,561,behind
bbox1600,bbox1596,relationships,562,behind
bbox1599,bbox1597,relationships,563,on
bbox1598,bbox1599,relationships,564,above
bbox1597,bbox1599,relationships,565,wear
bbox1597,bbox1598,relationships,566,wear
bbox1596,bbox1599,relationships,567,wear
bbox1596,bbox1598,relationships,568,wear
bbox1598,bbox1597,relationships,569,on
countryUnited States of America,stateWashington,edge
stateWashington,citySnoqualmie Pass,edge
citySnoqualmie Pass,image118,edge
modeliPhone 7,image119,edge
tagFace,bbox1617,edge
bbox1617,image119,edge
tagFace,bbox1618,edge
bbox1618,image119,edge
tagTree,bbox1619,edge
bbox1619,image119,edge
tagPerson,bbox1620,edge
bbox1620,image119,edge
tagPerson,bbox1621,edge
bbox1621,image119,edge
tagFace,bbox1622,edge
bbox1622,image119,edge
tagGlasses,bbox1623,edge
bbox1623,image119,edge
tagFace,bbox1624,edge
bbox1624,image119,edge
tagPerson,bbox1625,edge
bbox1625,image119,edge
tagPerson,bbox1626,edge
bbox1626,image119,edge
tagClothing,bbox1627,edge
bbox1627,image119,edge
tagApparel,bbox1628,edge
bbox1628,image119,edge
tagPerson,bbox1629,edge
bbox1629,image119,edge
tagPerson,bbox1630,edge
bbox1630,image119,edge
tagHuman,bbox1631,edge
bbox1631,image119,edge
tagSweater,bbox1632,edge
bbox1632,image119,edge
tagSweatshirt,bbox1633,edge
bbox1633,image119,edge
bbox1625,bbox1626,relationships,570,next to
bbox1626,bbox1625,relationships,571,next to
bbox1625,bbox1626,relationships,572,behind
bbox1626,bbox1625,relationships,573,behind
bbox1625,bbox1626,relationships,574,in the front of
bbox1625,bbox1626,relationships,575,near
bbox1626,bbox1625,relationships,576,near
bbox1626,bbox1625,relationships,577,in the front of
bbox1625,bbox1626,relationships,578,beside
bbox1626,bbox1625,relationships,579,beside
countryUnited States of America,stateWashington,edge
stateWashington,citySeattle,edge
citySeattle,image119,edge
modeliPhone 5s,image120,edge
tagBoat,bbox1634,edge
bbox1634,image120,edge
tagVehicle,bbox1635,edge
bbox1635,image120,edge
tagTransportation,bbox1636,edge
bbox1636,image120,edge
tagBoat,bbox1637,edge
bbox1637,image120,edge
tagArecaceae,bbox1638,edge
bbox1638,image120,edge
tagTree,bbox1639,edge
bbox1639,image120,edge
tagPlant,bbox1640,edge
bbox1640,image120,edge
tagPalm Tree,bbox1641,edge
bbox1641,image120,edge
tagLight,bbox1642,edge
bbox1642,image120,edge
tagFlare,bbox1643,edge
bbox1643,image120,edge
tagOutdoors,bbox1644,edge
bbox1644,image120,edge
tagSummer,bbox1645,edge
bbox1645,image120,edge
countryUnited States of America,stateWashington,edge
stateWashington,citySeattle,edge
citySeattle,image120,edge
model,image121,edge
tagTree,bbox1646,edge
bbox1646,image121,edge
tagSky,bbox1647,edge
bbox1647,image121,edge
tagTrees,bbox1648,edge
bbox1648,image121,edge
tagPlant,bbox1649,edge
bbox1649,image121,edge
tagTree,bbox1650,edge
bbox1650,image121,edge
tagAbies,bbox1651,edge
bbox1651,image121,edge
tagFir,bbox1652,edge
bbox1652,image121,edge
tagNature,bbox1653,edge
bbox1653,image121,edge
tagOutdoors,bbox1654,edge
bbox1654,image121,edge
tagWater,bbox1655,edge
bbox1655,image121,edge
tagLand,bbox1656,edge
bbox1656,image121,edge
bbox1647,bbox1648,relationships,580,above
bbox1648,bbox1647,relationships,581,under
bbox1648,bbox1647,relationships,582,below
bbox1647,bbox1648,relationships,583,behind
bbox1647,bbox1648,relationships,584,over
bbox1648,bbox1647,relationships,585,in the front of
bbox1648,bbox1647,relationships,586,beneath
bbox1648,bbox1647,relationships,587,against
bbox1648,bbox1647,relationships,588,behind
bbox1648,bbox1647,relationships,589,in
country,state of,edge
state of,city of,edge
city of,image121,edge
modeliPhone 7,image122,edge
tagPerson,bbox1657,edge
bbox1657,image122,edge
tagPerson,bbox1658,edge
bbox1658,image122,edge
tagPerson,bbox1659,edge
bbox1659,image122,edge
tagPerson,bbox1660,edge
bbox1660,image122,edge
tagSki,bbox1661,edge
bbox1661,image122,edge
tagSki,bbox1662,edge
bbox1662,image122,edge
tagSki,bbox1663,edge
bbox1663,image122,edge
tagPerson,bbox1664,edge
bbox1664,image122,edge
tagSki,bbox1665,edge
bbox1665,image122,edge
tagPerson,bbox1666,edge
bbox1666,image122,edge
tagPerson,bbox1667,edge
bbox1667,image122,edge
tagSki,bbox1668,edge
bbox1668,image122,edge
tagSki,bbox1669,edge
bbox1669,image122,edge
tagSki,bbox1670,edge
bbox1670,image122,edge
tagSki,bbox1671,edge
bbox1671,image122,edge
tagNature,bbox1672,edge
bbox1672,image122,edge
tagOutdoors,bbox1673,edge
bbox1673,image122,edge
tagHuman,bbox1674,edge
bbox1674,image122,edge
tagPerson,bbox1675,edge
bbox1675,image122,edge
tagPerson,bbox1676,edge
bbox1676,image122,edge
tagPerson,bbox1677,edge
bbox1677,image122,edge
tagPerson,bbox1678,edge
bbox1678,image122,edge
tagPerson,bbox1679,edge
bbox1679,image122,edge
tagSnow,bbox1680,edge
bbox1680,image122,edge
tagSport,bbox1681,edge
bbox1681,image122,edge
tagSports,bbox1682,edge
bbox1682,image122,edge
tagPiste,bbox1683,edge
bbox1683,image122,edge
bbox1659,bbox1657,relationships,590,next to
bbox1659,bbox1657,relationships,591,behind
bbox1657,bbox1658,relationships,592,behind
bbox1658,bbox1657,relationships,593,next to
bbox1659,bbox1658,relationships,594,next to
bbox1657,bbox1658,relationships,595,next to
bbox1657,bbox1659,relationships,596,next to
bbox1658,bbox1657,relationships,597,behind
bbox1658,bbox1659,relationships,598,next to
bbox1659,bbox1658,relationships,599,behind
countryUnited States of America,stateWashington,edge
stateWashington,city ofWashington,edge
city ofWashington,image122,edge
modeliPhone 6s Plus,image123,edge
tagFace,bbox1684,edge
bbox1684,image123,edge
tagFace,bbox1685,edge
bbox1685,image123,edge
tagFace,bbox1686,edge
bbox1686,image123,edge
tagFace,bbox1687,edge
bbox1687,image123,edge
tagFace,bbox1688,edge
bbox1688,image123,edge
tagFace,bbox1689,edge
bbox1689,image123,edge
tagFace,bbox1690,edge
bbox1690,image123,edge
tagFace,bbox1691,edge
bbox1691,image123,edge
tagFace,bbox1692,edge
bbox1692,image123,edge
tagFace,bbox1693,edge
bbox1693,image123,edge
tagLeisure Activities,bbox1694,edge
bbox1694,image123,edge
tagAdventure,bbox1695,edge
bbox1695,image123,edge
tagHuman,bbox1696,edge
bbox1696,image123,edge
tagPerson,bbox1697,edge
bbox1697,image123,edge
tagPerson,bbox1698,edge
bbox1698,image123,edge
tagPerson,bbox1699,edge
bbox1699,image123,edge
tagPerson,bbox1700,edge
bbox1700,image123,edge
tagPerson,bbox1701,edge
bbox1701,image123,edge
tagPerson,bbox1702,edge
bbox1702,image123,edge
tagPerson,bbox1703,edge
bbox1703,image123,edge
tagPerson,bbox1704,edge
bbox1704,image123,edge
tagPerson,bbox1705,edge
bbox1705,image123,edge
tagPerson,bbox1706,edge
bbox1706,image123,edge
tagPerson,bbox1707,edge
bbox1707,image123,edge
tagPerson,bbox1708,edge
bbox1708,image123,edge
tagPerson,bbox1709,edge
bbox1709,image123,edge
tagPerson,bbox1710,edge
bbox1710,image123,edge
tagPerson,bbox1711,edge
bbox1711,image123,edge
tagNature,bbox1712,edge
bbox1712,image123,edge
tagPromontory,bbox1713,edge
bbox1713,image123,edge
tagOutdoors,bbox1714,edge
bbox1714,image123,edge
countryUnited States of America,stateCalifornia,edge
stateCalifornia,citySan Francisco,edge
citySan Francisco,image123,edge
modeliPhone 5s,image124,edge
tagFace,bbox1715,edge
bbox1715,image124,edge
tagBuilding,bbox1716,edge
bbox1716,image124,edge
tagBuilding,bbox1717,edge
bbox1717,image124,edge
tagNature,bbox1718,edge
bbox1718,image124,edge
tagOutdoors,bbox1719,edge
bbox1719,image124,edge
tagLandscape,bbox1720,edge
bbox1720,image124,edge
tagScenery,bbox1721,edge
bbox1721,image124,edge
tagHuman,bbox1722,edge
bbox1722,image124,edge
tagPerson,bbox1723,edge
bbox1723,image124,edge
tagPerson,bbox1724,edge
bbox1724,image124,edge
tagAerial View,bbox1725,edge
bbox1725,image124,edge
tagMetropolis,bbox1726,edge
bbox1726,image124,edge
tagUrban,bbox1727,edge
bbox1727,image124,edge
tagTown,bbox1728,edge
bbox1728,image124,edge
tagBuilding,bbox1729,edge
bbox1729,image124,edge
tagCity,bbox1730,edge
bbox1730,image124,edge
countryUnited States of America,stateWashington,edge
stateWashington,citySeattle,edge
citySeattle,image124,edge
modeliPhone 7,image125,edge
tagFace,bbox1731,edge
bbox1731,image125,edge
tagTree,bbox1732,edge
bbox1732,image125,edge
tagPerson,bbox1733,edge
bbox1733,image125,edge
tagPerson,bbox1734,edge
bbox1734,image125,edge
tagPerson,bbox1735,edge
bbox1735,image125,edge
tagPerson,bbox1736,edge
bbox1736,image125,edge
tagPerson,bbox1737,edge
bbox1737,image125,edge
tagPerson,bbox1738,edge
bbox1738,image125,edge
tagSky,bbox1739,edge
bbox1739,image125,edge
tagMountain,bbox1740,edge
bbox1740,image125,edge
tagMountain,bbox1741,edge
bbox1741,image125,edge
tagPerson,bbox1742,edge
bbox1742,image125,edge
tagPerson,bbox1743,edge
bbox1743,image125,edge
tagPerson,bbox1744,edge
bbox1744,image125,edge
tagPerson,bbox1745,edge
bbox1745,image125,edge
tagPerson,bbox1746,edge
bbox1746,image125,edge
tagPerson,bbox1747,edge
bbox1747,image125,edge
tagPerson,bbox1748,edge
bbox1748,image125,edge
tagPerson,bbox1749,edge
bbox1749,image125,edge
tagPerson,bbox1750,edge
bbox1750,image125,edge
tagHuman,bbox1751,edge
bbox1751,image125,edge
tagOutdoors,bbox1752,edge
bbox1752,image125,edge
tagNature,bbox1753,edge
bbox1753,image125,edge
tagPlant,bbox1754,edge
bbox1754,image125,edge
tagTree,bbox1755,edge
bbox1755,image125,edge
tagAbies,bbox1756,edge
bbox1756,image125,edge
tagFir,bbox1757,edge
bbox1757,image125,edge
tagSlope,bbox1758,edge
bbox1758,image125,edge
bbox1741,bbox1738,relationships,600,behind
bbox1740,bbox1738,relationships,601,behind
bbox1739,bbox1738,relationships,602,above
bbox1739,bbox1741,relationships,603,above
bbox1739,bbox1740,relationships,604,above
bbox1738,bbox1741,relationships,605,in the front of
bbox1738,bbox1740,relationships,606,in the front of
bbox1738,bbox1739,relationships,607,under
bbox1740,bbox1739,relationships,608,under
bbox1741,bbox1739,relationships,609,under
countryUnited States of America,stateWashington,edge
stateWashington,cityNorth Bend,edge
cityNorth Bend,image125,edge
modeliPhone 5s,image126,edge
tagPerson,bbox1759,edge
bbox1759,image126,edge
tagNature,bbox1760,edge
bbox1760,image126,edge
tagCave,bbox1761,edge
bbox1761,image126,edge
tagOutdoors,bbox1762,edge
bbox1762,image126,edge
tagMountain,bbox1763,edge
bbox1763,image126,edge
countryUnited States of America,stateArizona,edge
stateArizona,cityLeChee,edge
cityLeChee,image126,edge
modeliPhone 5s,image127,edge
tagBuilding,bbox1764,edge
bbox1764,image127,edge
tagPerson,bbox1765,edge
bbox1765,image127,edge
tagPerson,bbox1766,edge
bbox1766,image127,edge
tagPerson,bbox1767,edge
bbox1767,image127,edge
tagPerson,bbox1768,edge
bbox1768,image127,edge
tagPerson,bbox1769,edge
bbox1769,image127,edge
tagPerson,bbox1770,edge
bbox1770,image127,edge
tagPerson,bbox1771,edge
bbox1771,image127,edge
tagPerson,bbox1772,edge
bbox1772,image127,edge
tagPerson,bbox1773,edge
bbox1773,image127,edge
tagPerson,bbox1774,edge
bbox1774,image127,edge
tagPerson,bbox1775,edge
bbox1775,image127,edge
tagPerson,bbox1776,edge
bbox1776,image127,edge
tagPerson,bbox1777,edge
bbox1777,image127,edge
tagPerson,bbox1778,edge
bbox1778,image127,edge
tagPerson,bbox1779,edge
bbox1779,image127,edge
tagPerson,bbox1780,edge
bbox1780,image127,edge
tagPerson,bbox1781,edge
bbox1781,image127,edge
tagPerson,bbox1782,edge
bbox1782,image127,edge
tagHuman,bbox1783,edge
bbox1783,image127,edge
tagPlant,bbox1784,edge
bbox1784,image127,edge
tagTree,bbox1785,edge
bbox1785,image127,edge
tagAbies,bbox1786,edge
bbox1786,image127,edge
tagFir,bbox1787,edge
bbox1787,image127,edge
countryUnited States of America,stateWashington,edge
stateWashington,cityParadise,edge
cityParadise,image127,edge
model,image128,edge
tagFace,bbox1788,edge
bbox1788,image128,edge
tagPerson,bbox1789,edge
bbox1789,image128,edge
tagPerson,bbox1790,edge
bbox1790,image128,edge
tagPants,bbox1791,edge
bbox1791,image128,edge
tagNature,bbox1792,edge
bbox1792,image128,edge
tagOutdoors,bbox1793,edge
bbox1793,image128,edge
tagPerson,bbox1794,edge
bbox1794,image128,edge
tagHuman,bbox1795,edge
bbox1795,image128,edge
tagMountain,bbox1796,edge
bbox1796,image128,edge
tagIce,bbox1797,edge
bbox1797,image128,edge
tagClothing,bbox1798,edge
bbox1798,image128,edge
tagApparel,bbox1799,edge
bbox1799,image128,edge
bbox1791,bbox1790,relationships,610,on
bbox1790,bbox1791,relationships,611,wear
bbox1790,bbox1791,relationships,612,has
bbox1790,bbox1791,relationships,613,in
bbox1791,bbox1790,relationships,614,near
bbox1791,bbox1790,relationships,615,with
bbox1790,bbox1791,relationships,616,with
bbox1791,bbox1790,relationships,617,below
bbox1791,bbox1790,relationships,618,behind
bbox1790,bbox1791,relationships,619,near
country,state of,edge
state of,city of,edge
city of,image128,edge
modeliPhone 5s,image129,edge
tagPerson,bbox1800,edge
bbox1800,image129,edge
tagFace,bbox1801,edge
bbox1801,image129,edge
tagOutdoors,bbox1802,edge
bbox1802,image129,edge
tagMountain,bbox1803,edge
bbox1803,image129,edge
tagNature,bbox1804,edge
bbox1804,image129,edge
tagValley,bbox1805,edge
bbox1805,image129,edge
tagPerson,bbox1806,edge
bbox1806,image129,edge
tagHuman,bbox1807,edge
bbox1807,image129,edge
tagCanyon,bbox1808,edge
bbox1808,image129,edge
countryUnited States of America,stateArizona,edge
stateArizona,city ofArizona,edge
city ofArizona,image129,edge
modeliPhone 5s,image130,edge
tagTree,bbox1809,edge
bbox1809,image130,edge
tagSky,bbox1810,edge
bbox1810,image130,edge
tagTrees,bbox1811,edge
bbox1811,image130,edge
tagTree,bbox1812,edge
bbox1812,image130,edge
tagPlant,bbox1813,edge
bbox1813,image130,edge
tagAbies,bbox1814,edge
bbox1814,image130,edge
tagFir,bbox1815,edge
bbox1815,image130,edge
tagNature,bbox1816,edge
bbox1816,image130,edge
tagOutdoors,bbox1817,edge
bbox1817,image130,edge
tagConifer,bbox1818,edge
bbox1818,image130,edge
bbox1810,bbox1811,relationships,620,above
bbox1811,bbox1810,relationships,621,under
bbox1811,bbox1810,relationships,622,below
bbox1810,bbox1811,relationships,623,over
bbox1810,bbox1811,relationships,624,behind
bbox1811,bbox1810,relationships,625,in the front of
bbox1811,bbox1810,relationships,626,beneath
bbox1811,bbox1810,relationships,627,against
bbox1811,bbox1810,relationships,628,in
bbox1811,bbox1810,relationships,629,behind
countryUnited States of America,stateWashington,edge
stateWashington,cityRockdale,edge
cityRockdale,image130,edge
modeliPhone 5s,image131,edge
countryUnited States of America,stateWashington,edge
stateWashington,city ofWashington,edge
city ofWashington,image131,edge
modeliPhone 5s,image132,edge
tagBuilding,bbox1819,edge
bbox1819,image132,edge
tagBuilding,bbox1820,edge
bbox1820,image132,edge
tagGrass,bbox1821,edge
bbox1821,image132,edge
tagPost,bbox1822,edge
bbox1822,image132,edge
tagTarmac,bbox1823,edge
bbox1823,image132,edge
tagAsphalt,bbox1824,edge
bbox1824,image132,edge
tagUrban,bbox1825,edge
bbox1825,image132,edge
tagRoad,bbox1826,edge
bbox1826,image132,edge
bbox1821,bbox1822,relationships,630,under
bbox1822,bbox1821,relationships,631,on
bbox1822,bbox1821,relationships,632,in
bbox1822,bbox1821,relationships,633,above
bbox1821,bbox1822,relationships,634,below
bbox1821,bbox1822,relationships,635,next to
bbox1821,bbox1822,relationships,636,in the front of
bbox1822,bbox1821,relationships,637,over
bbox1821,bbox1822,relationships,638,behind
bbox1821,bbox1822,relationships,639,beside
countryUnited States of America,stateUtah,edge
stateUtah,cityHurricane,edge
cityHurricane,image132,edge
modeliPhone 5s,image133,edge
tagSky,bbox1827,edge
bbox1827,image133,edge
tagTrees,bbox1828,edge
bbox1828,image133,edge
tagRoad,bbox1829,edge
bbox1829,image133,edge
tagFreeway,bbox1830,edge
bbox1830,image133,edge
tagHighway,bbox1831,edge
bbox1831,image133,edge
tagHuman,bbox1832,edge
bbox1832,image133,edge
tagPerson,bbox1833,edge
bbox1833,image133,edge
tagPerson,bbox1834,edge
bbox1834,image133,edge
tagPerson,bbox1835,edge
bbox1835,image133,edge
tagPerson,bbox1836,edge
bbox1836,image133,edge
tagPerson,bbox1837,edge
bbox1837,image133,edge
tagPerson,bbox1838,edge
bbox1838,image133,edge
tagPerson,bbox1839,edge
bbox1839,image133,edge
tagPerson,bbox1840,edge
bbox1840,image133,edge
bbox1827,bbox1828,relationships,640,above
bbox1828,bbox1827,relationships,641,under
bbox1828,bbox1827,relationships,642,below
bbox1827,bbox1828,relationships,643,over
bbox1827,bbox1828,relationships,644,behind
bbox1828,bbox1827,relationships,645,in the front of
bbox1828,bbox1827,relationships,646,beneath
bbox1828,bbox1827,relationships,647,against
bbox1828,bbox1827,relationships,648,behind
bbox1828,bbox1827,relationships,649,in
countryUnited States of America,stateWashington,edge
stateWashington,cityMedina,edge
cityMedina,image133,edge
modelILCE-7RM2,image134,edge
tagFace,bbox1841,edge
bbox1841,image134,edge
tagFace,bbox1842,edge
bbox1842,image134,edge
tagFace,bbox1843,edge
bbox1843,image134,edge
tagFace,bbox1844,edge
bbox1844,image134,edge
tagFace,bbox1845,edge
bbox1845,image134,edge
tagFace,bbox1846,edge
bbox1846,image134,edge
tagPerson,bbox1847,edge
bbox1847,image134,edge
tagPerson,bbox1848,edge
bbox1848,image134,edge
tagPerson,bbox1849,edge
bbox1849,image134,edge
tagPerson,bbox1850,edge
bbox1850,image134,edge
tagBag,bbox1851,edge
bbox1851,image134,edge
tagShoes,bbox1852,edge
bbox1852,image134,edge
tagSki,bbox1853,edge
bbox1853,image134,edge
tagPerson,bbox1854,edge
bbox1854,image134,edge
tagPerson,bbox1855,edge
bbox1855,image134,edge
tagPerson,bbox1856,edge
bbox1856,image134,edge
tagPerson,bbox1857,edge
bbox1857,image134,edge
tagPerson,bbox1858,edge
bbox1858,image134,edge
tagPerson,bbox1859,edge
bbox1859,image134,edge
tagFootwear,bbox1860,edge
bbox1860,image134,edge
tagFootwear,bbox1861,edge
bbox1861,image134,edge
tagFootwear,bbox1862,edge
bbox1862,image134,edge
tagPlant,bbox1863,edge
bbox1863,image134,edge
tagVegetation,bbox1864,edge
bbox1864,image134,edge
tagHuman,bbox1865,edge
bbox1865,image134,edge
tagPerson,bbox1866,edge
bbox1866,image134,edge
tagPerson,bbox1867,edge
bbox1867,image134,edge
tagPerson,bbox1868,edge
bbox1868,image134,edge
tagPerson,bbox1869,edge
bbox1869,image134,edge
tagPerson,bbox1870,edge
bbox1870,image134,edge
tagPerson,bbox1871,edge
bbox1871,image134,edge
tagLand,bbox1872,edge
bbox1872,image134,edge
tagForest,bbox1873,edge
bbox1873,image134,edge
tagNature,bbox1874,edge
bbox1874,image134,edge
tagTree,bbox1875,edge
bbox1875,image134,edge
tagOutdoors,bbox1876,edge
bbox1876,image134,edge
tagWoodland,bbox1877,edge
bbox1877,image134,edge
tagFootwear,bbox1878,edge
bbox1878,image134,edge
tagShoe,bbox1879,edge
bbox1879,image134,edge
tagShoe,bbox1880,edge
bbox1880,image134,edge
tagShoe,bbox1881,edge
bbox1881,image134,edge
tagShoe,bbox1882,edge
bbox1882,image134,edge
tagApparel,bbox1883,edge
bbox1883,image134,edge
tagClothing,bbox1884,edge
bbox1884,image134,edge
tagRock,bbox1885,edge
bbox1885,image134,edge
tagAccessory,bbox1886,edge
bbox1886,image134,edge
tagAccessories,bbox1887,edge
bbox1887,image134,edge
tagSunglasses,bbox1888,edge
bbox1888,image134,edge
tagPants,bbox1889,edge
bbox1889,image134,edge
tagWilderness,bbox1890,edge
bbox1890,image134,edge
bbox1852,bbox1847,relationships,650,on
bbox1852,bbox1850,relationships,651,on
bbox1852,bbox1849,relationships,652,on
bbox1852,bbox1848,relationships,653,on
bbox1847,bbox1852,relationships,654,wear
bbox1850,bbox1852,relationships,655,wear
bbox1849,bbox1852,relationships,656,wear
bbox1848,bbox1852,relationships,657,wear
bbox1849,bbox1851,relationships,658,hold
bbox1850,bbox1851,relationships,659,hold
country,state of,edge
state of,city of,edge
city of,image134,edge
modeliPhone 5s,image135,edge
tagNature,bbox1891,edge
bbox1891,image135,edge
tagOutdoors,bbox1892,edge
bbox1892,image135,edge
countryUnited States of America,stateWashington,edge
stateWashington,citySeattle,edge
citySeattle,image135,edge
modeliPhone 5s,image136,edge
tagBoat,bbox1893,edge
bbox1893,image136,edge
tagBoat,bbox1894,edge
bbox1894,image136,edge
tagBoat,bbox1895,edge
bbox1895,image136,edge
tagSky,bbox1896,edge
bbox1896,image136,edge
tagBoat,bbox1897,edge
bbox1897,image136,edge
tagMountain,bbox1898,edge
bbox1898,image136,edge
tagWater,bbox1899,edge
bbox1899,image136,edge
tagTransportation,bbox1900,edge
bbox1900,image136,edge
tagBoat,bbox1901,edge
bbox1901,image136,edge
tagVehicle,bbox1902,edge
bbox1902,image136,edge
tagWaterfront,bbox1903,edge
bbox1903,image136,edge
tagMarina,bbox1904,edge
bbox1904,image136,edge
tagVessel,bbox1905,edge
bbox1905,image136,edge
tagWatercraft,bbox1906,edge
bbox1906,image136,edge
tagDock,bbox1907,edge
bbox1907,image136,edge
tagPier,bbox1908,edge
bbox1908,image136,edge
tagPort,bbox1909,edge
bbox1909,image136,edge
bbox1898,bbox1897,relationships,660,behind
bbox1896,bbox1898,relationships,661,above
bbox1896,bbox1897,relationships,662,above
bbox1897,bbox1896,relationships,663,under
bbox1897,bbox1898,relationships,664,on
bbox1898,bbox1896,relationships,665,under
bbox1897,bbox1896,relationships,666,below
bbox1897,bbox1898,relationships,667,in the front of
bbox1898,bbox1896,relationships,668,below
bbox1896,bbox1897,relationships,669,over
countryUnited States of America,stateWashington,edge
stateWashington,citySeattle,edge
citySeattle,image136,edge
modeliPhone 5s,image137,edge
tagNature,bbox1910,edge
bbox1910,image137,edge
